Nom_client,Prénom,RIB,Numéro de compte,CIN,Solde,Consultation opérations,Agence,Date,VL,Nombre dactions
Bouhlel,Mohamed,29702449197466478337,545299517,28393576,86015.142,souscription,SOUSSE SAHLOUL,2016-04-09,102.766,837
Boukhchina,Mohamed,11827873038129757648,44975965442,93830482,0.0,rachat,NABEUL,2015-07-13,107.996,0
Boukhchina,Mohamed,11827873038129757648,44975965442,93830482,16436.92,souscription,NABEUL,2018-04-21,100.84,163
Boukhchina,Mohamed,11827873038129757648,44975965442,93830482,16592.585,rachat,NABEUL,2016-09-02,101.795,163
Boukhchina,Mohamed,11827873038129757648,44975965442,93830482,0.0,rachat,NABEUL,2021-02-14,101.327,0
Boukhchina,Mohamed,11827873038129757648,44975965442,93830482,0.0,rachat,NABEUL,2023-11-25,110.99,0
Boukhris,Mohamed,60278667520600896350,58276392698,69421147,5910.387,souscription,BIZERTE,2017-12-19,103.691,57
Boukhris,Mohamed,60278667520600896350,58276392698,69421147,44072.767,souscription,BIZERTE,2019-06-11,102.257,431
Boukhris,Mohamed,60278667520600896350,58276392698,69421147,84080.34,souscription,BIZERTE,2019-08-14,102.537,820
Boukhris,Mohamed,60278667520600896350,58276392698,69421147,38266.296,souscription,BIZERTE,2019-04-12,105.708,362
Boumiza,Rim,09431723698123906140,2600485918,8219571,19637.618,souscription,L'AOUINA,2014-03-24,105.014,187
Boumiza,Rim,09431723698123906140,2600485918,8219571,20265.751,rachat,L'AOUINA,2017-05-21,108.373,187
Bounoua,Mohamed,78160039611091685919,56914680256,57496289,12616.972,souscription,GABES,2021-02-03,108.767,116
Bounoua,Mohamed,78160039611091685919,56914680256,57496289,79781.247,souscription,GABES,2021-09-16,107.667,741
Bounoua,Mohamed,78160039611091685919,56914680256,57496289,64573.74,souscription,GABES,2017-07-27,102.498,630
Bounoua,Mohamed,78160039611091685919,56914680256,57496289,48566.375,souscription,GABES,2024-01-21,102.245,475
Bouzouita,Nour,17264207210372038018,12598798338,3751263,47185.512,souscription,LA MARSA,2016-12-02,103.477,456
Bouzouita,Nour,17264207210372038018,12598798338,3751263,47404.392,rachat,LA MARSA,2019-03-12,103.957,456
Bouzouita,Nour,17264207210372038018,12598798338,3751263,0.0,rachat,LA MARSA,2014-03-31,107.098,0
Bouzouita,Nour,17264207210372038018,12598798338,3751263,96312.888,souscription,LA MARSA,2025-08-31,101.169,952
Bouzouita,Nour,17264207210372038018,12598798338,3751263,88928.145,souscription,LA MARSA,2025-03-30,101.865,873
CHAABANE,ZIYAD,36459319896329284241,67123424771,8356178,0.0,rachat,MOKNINE,2014-05-02,107.658,0
CHAABANE,ZIYAD,36459319896329284241,67123424771,8356178,64258.164,souscription,MOKNINE,2016-08-08,104.997,612
CHAABANE,ZIYAD,36459319896329284241,67123424771,8356178,34220.178,rachat,MOKNINE,2020-06-12,100.059,342
CHAABANE,ZIYAD,36459319896329284241,67123424771,8356178,7093.775,rachat,MOKNINE,2018-03-22,109.135,65
CHAABANE,ZIYAD,36459319896329284241,67123424771,8356178,21845.005,rachat,MOKNINE,2021-10-17,106.561,205
CHAGUECH,HAMDI,46448250947485797266,98764889913,7071793,0.0,rachat,LAC II,2021-12-20,108.064,0
CHAGUECH,HAMDI,46448250947485797266,98764889913,7071793,0.0,rachat,LAC II,2023-12-30,108.218,0
CHAGUECH,HAMDI,46448250947485797266,98764889913,7071793,0.0,rachat,LAC II,2019-12-10,103.92,0
CHAGUECH,HAMDI,46448250947485797266,98764889913,7071793,56574.666,souscription,LAC II,2022-10-06,110.282,513
CHAGUECH,HAMDI,46448250947485797266,98764889913,7071793,21256.782,souscription,LAC II,2015-07-23,106.818,199
CHAMBI,Hssin,07334747909852785604,30637882455,82040761,0.0,rachat,MEGRINE,2025-01-20,110.642,0
CHAMBI,Hssin,07334747909852785604,30637882455,82040761,0.0,rachat,MEGRINE,2016-01-13,100.7,0
CHAMBI,Hssin,07334747909852785604,30637882455,82040761,87634.88,souscription,MEGRINE,2017-12-01,101.312,865
CHAMBI,Hssin,07334747909852785604,30637882455,82040761,60659.892,rachat,MEGRINE,2017-04-19,107.553,564
CHAMBI,Hssin,07334747909852785604,30637882455,82040761,39828.466,souscription,MEGRINE,2024-01-22,104.263,382
CHAOUI,مهي,27808553097101008039,56284438733,6234768,0.0,rachat,DJERBA,2018-03-02,104.16,0
CHAOUI,مهي,27808553097101008039,56284438733,6234768,39884.292,souscription,DJERBA,2019-10-24,105.514,378
CHAOUI,مهي,27808553097101008039,56284438733,6234768,73482.288,souscription,DJERBA,2015-01-17,105.578,696
CHAOUI,مهي,27808553097101008039,56284438733,6234768,54046.2,rachat,DJERBA,2019-06-25,106.6,507
CHAOUI,مهي,27808553097101008039,56284438733,6234768,58746.798,rachat,DJERBA,2018-11-02,105.281,558
CHAïB,Mohamed,11679730603715584934,46695932893,43639998,14163.127,souscription,SFAX II,2022-12-07,101.893,139
CHAïB,Mohamed,11679730603715584934,46695932893,43639998,15015.614,rachat,SFAX II,2016-07-04,108.026,139
CHAïB,Mohamed,11679730603715584934,46695932893,43639998,0.0,rachat,SFAX II,2014-05-11,101.663,0
CHAïB,Mohamed,11679730603715584934,46695932893,43639998,0.0,rachat,SFAX II,2018-11-15,108.612,0
CHAïB,Mohamed,11679730603715584934,46695932893,43639998,51224.095,souscription,SFAX II,2020-06-10,106.495,481
CHEKRI,CHAÏB,58288025734856633344,97341362077,70104655,40440.647,souscription,ENNASR,2017-04-10,100.349,403
CHEKRI,CHAÏB,58288025734856633344,97341362077,70104655,102670.838,souscription,ENNASR,2024-12-21,109.574,937
CHEKRI,CHAÏB,58288025734856633344,97341362077,70104655,95277.474,souscription,ENNASR,2014-08-18,109.138,873
CHEKRI,CHAÏB,58288025734856633344,97341362077,70104655,89414.642,souscription,ENNASR,2019-11-19,101.839,878
CHIKHA,Mohamed,83997490629720413085,3108201746,85831239,0.0,rachat,DJERBA,2016-10-05,102.447,0
CHIKHA,Mohamed,83997490629720413085,3108201746,85831239,66310.52,souscription,DJERBA,2023-03-07,105.59,628
CHIKHA,Mohamed,83997490629720413085,3108201746,85831239,95970.927,souscription,DJERBA,2021-12-03,106.991,897
CHIKHA,Mohamed,83997490629720413085,3108201746,85831239,54937.862,rachat,DJERBA,2015-06-02,106.883,514
CHIKHA,Mohamed,83997490629720413085,3108201746,85831239,102135.006,souscription,DJERBA,2021-07-27,110.178,927
CROUCH,JEAN-CLAUDE,36843848736493448853,40772038806,70125338,95949.292,souscription,MEGRINE,2018-06-15,106.492,901
CROUCH,JEAN-CLAUDE,36843848736493448853,40772038806,70125338,59364.62,souscription,MEGRINE,2021-04-17,100.618,590
CROUCH,JEAN-CLAUDE,36843848736493448853,40772038806,70125338,102852.595,souscription,MEGRINE,2021-03-27,106.583,965
CROUCH,JEAN-CLAUDE,36843848736493448853,40772038806,70125338,64549.099,rachat,MEGRINE,2022-11-05,109.591,589
Chaabane,Dorra,37358437832741982107,62532212902,64525798,0.0,rachat,EL MENZAH 4,2020-04-13,101.858,0
Chaabane,Dorra,37358437832741982107,62532212902,64525798,0.0,rachat,EL MENZAH 4,2020-01-04,104.634,0
Chaabane,Dorra,37358437832741982107,62532212902,64525798,0.0,rachat,EL MENZAH 4,2024-09-26,110.811,0
Chaabane,Dorra,37358437832741982107,62532212902,64525798,0.0,rachat,EL MENZAH 4,2016-06-29,101.983,0
Chaabane,Dorra,37358437832741982107,62532212902,64525798,0.0,rachat,EL MENZAH 4,2017-07-20,103.088,0
Chaabane,Farah,61316108071725269814,26636101372,4309855,87165.759,souscription,GABES,2015-12-02,110.757,787
Chaabane,Farah,61316108071725269814,26636101372,4309855,85757.029,rachat,GABES,2015-12-13,108.967,787
Chaabane,Farah,61316108071725269814,26636101372,4309855,0.0,rachat,GABES,2019-06-27,101.166,0
Chaabane,Farah,61316108071725269814,26636101372,4309855,27396.936,souscription,GABES,2025-04-12,108.718,252
Chaabane,Farah,61316108071725269814,26636101372,4309855,20714.778,rachat,GABES,2016-02-27,109.602,189
Chaabane,Slim,90858600548174195973,49895233022,85694500,0.0,rachat,KRAM,2023-02-04,100.891,0
Chaabane,Slim,90858600548174195973,49895233022,85694500,25445.54,souscription,KRAM,2015-05-16,104.285,244
Chaabane,Slim,90858600548174195973,49895233022,85694500,26344.68,rachat,KRAM,2024-11-13,107.97,244
Chaabane,Slim,90858600548174195973,49895233022,85694500,991.728,souscription,KRAM,2025-07-07,110.192,9
Chaabane,Slim,90858600548174195973,49895233022,85694500,919.845,rachat,KRAM,2023-01-05,102.205,9
Chaabouni,خالد,61746040733140845199,96020924829,61610417,0.0,rachat,NABEUL,2019-05-08,110.443,0
Chaabouni,خالد,61746040733140845199,96020924829,61610417,0.0,rachat,NABEUL,2020-07-26,105.065,0
Chaabouni,خالد,61746040733140845199,96020924829,61610417,0.0,rachat,NABEUL,2023-11-26,109.809,0
Chaabouni,خالد,61746040733140845199,96020924829,61610417,0.0,rachat,NABEUL,2022-08-17,106.437,0
Chaouachi,Mohamed,00748187830041794416,35224772772,57863353,80945.918,souscription,BEN AROUS,2015-12-05,101.947,794
Chaouachi,Mohamed,00748187830041794416,35224772772,57863353,73087.656,rachat,BEN AROUS,2015-07-25,105.011,696
Chaouachi,Mohamed,00748187830041794416,35224772772,57863353,15359.63,souscription,BEN AROUS,2023-09-12,107.41,143
Chaouachi,Mohamed,00748187830041794416,35224772772,57863353,6153.162,rachat,BEN AROUS,2015-12-07,106.089,58
Chaouachi,Mohamed,00748187830041794416,35224772772,57863353,3824.208,souscription,BEN AROUS,2016-08-23,106.228,36
Chaouachi,Mohamed,88421759600919204207,84817632339,52771601,96146.004,souscription,MONTPLAISIR,2023-06-01,107.787,892
Chaouachi,Mohamed,88421759600919204207,84817632339,52771601,61937.199,souscription,MONTPLAISIR,2017-09-22,103.401,599
Chaouachi,Mohamed,88421759600919204207,84817632339,52771601,95477.184,souscription,MONTPLAISIR,2021-02-26,110.506,864
Chaouachi,Mohamed,88421759600919204207,84817632339,52771601,60244.425,souscription,MONTPLAISIR,2021-06-07,100.575,599
Chaouachi,Sami,05972815062638427512,7213247976,26490078,83631.24,souscription,MONTPLAISIR,2022-05-05,108.612,770
Chaouachi,Sami,05972815062638427512,7213247976,26490078,664.752,rachat,MONTPLAISIR,2016-12-05,110.792,6
Chaouachi,Sami,05972815062638427512,7213247976,26490078,74205.915,rachat,MONTPLAISIR,2020-02-17,103.495,717
Chaouachi,Sami,05972815062638427512,7213247976,26490078,4843.162,rachat,MONTPLAISIR,2018-02-15,103.046,47
Chaouachi,Sami,79737861874261283324,83092579170,7032368,1557.87,souscription,SFAX II,2016-07-04,103.858,15
Chaouachi,Sami,79737861874261283324,83092579170,7032368,1628.355,rachat,SFAX II,2015-06-14,108.557,15
Chaouachi,Sami,79737861874261283324,83092579170,7032368,82207.71,souscription,SFAX II,2020-12-29,101.491,810
Chaouachi,Sami,79737861874261283324,83092579170,7032368,39638.52,rachat,SFAX II,2022-08-06,110.107,360
Charfi,Ahmed,32340025016063957858,82209537116,87213134,0.0,rachat,MSAKEN,2023-12-08,102.273,0
Charfi,Ahmed,32340025016063957858,82209537116,87213134,2141.916,souscription,MSAKEN,2016-12-25,101.996,21
Charfi,Ahmed,32340025016063957858,82209537116,87213134,2323.041,rachat,MSAKEN,2017-03-28,110.621,21
Charfi,Ahmed,32340025016063957858,82209537116,87213134,87657.598,souscription,MSAKEN,2016-04-02,106.123,826
Chaâraoui,Ben Hammouda,30740789187621645318,10311430834,11512773,47121.513,souscription,JENDOUBA,2017-02-28,104.021,453
Chedli,Hedi,50342805594494571503,78677185349,33895954,31451.79,souscription,JENDOUBA,2025-01-12,104.145,302
Chedli,Hedi,50342805594494571503,78677185349,33895954,13101.154,rachat,JENDOUBA,2023-12-14,108.274,121
Chedli,Hedi,50342805594494571503,78677185349,33895954,18061.533,rachat,JENDOUBA,2015-06-21,105.623,171
Chedli,Hedi,50342805594494571503,78677185349,33895954,1044.85,rachat,JENDOUBA,2018-02-27,104.485,10
Chedli,Hedi,50342805594494571503,78677185349,33895954,78113.8,souscription,JENDOUBA,2014-11-25,100.792,775
Choura,Dhia,55969502157297747548,15843125774,63943205,94494.3,souscription,ARIANA,2023-04-20,102.156,925
Choura,Dhia,55969502157297747548,15843125774,63943205,72714.732,souscription,ARIANA,2014-01-10,101.274,718
Choura,Dhia,55969502157297747548,15843125774,63943205,72635.648,rachat,ARIANA,2025-07-09,108.736,668
Choura,Dhia,55969502157297747548,15843125774,63943205,92549.38,souscription,ARIANA,2022-10-22,110.705,836
Choura,Dhia,55969502157297747548,15843125774,63943205,58559.556,rachat,ARIANA,2025-12-06,103.829,564
Dabaj,Wael,43917961576041566264,7233970788,12583505,3635.654,souscription,MSAKEN,2017-05-27,106.931,34
Dabaj,Wael,43917961576041566264,7233970788,12583505,322.2,souscription,MSAKEN,2023-09-05,107.4,3
Dabaj,Wael,43917961576041566264,7233970788,12583505,4082.469,rachat,MSAKEN,2016-07-24,110.337,37
Dabaj,Wael,43917961576041566264,7233970788,12583505,32485.479,souscription,MSAKEN,2019-06-19,105.131,309
Dhif,Ayachi,65042031127765830766,29109032487,6175389,46654.557,souscription,SFAX,2023-09-03,106.761,437
Dhif,Ayachi,65042031127765830766,29109032487,6175389,44882.085,rachat,SFAX,2015-09-01,102.705,437
Dhif,Ayachi,65042031127765830766,29109032487,6175389,0.0,rachat,SFAX,2025-06-22,103.728,0
Dhif,Ayachi,65042031127765830766,29109032487,6175389,0.0,rachat,SFAX,2020-04-20,108.639,0
Dhif,Ayachi,65042031127765830766,29109032487,6175389,0.0,rachat,SFAX,2015-10-20,107.543,0
Dhouibi,Souha,31223394397557699718,98893017971,2681524,75235.629,souscription,CENTRALE CUN,2019-11-23,104.349,721
Dhouibi,Souha,31223394397557699718,98893017971,2681524,19143.985,rachat,CENTRALE CUN,2019-08-30,103.481,185
Dhouibi,Souha,31223394397557699718,98893017971,2681524,53940.36,rachat,CENTRALE CUN,2017-05-04,100.635,536
Dhouibi,Souha,31223394397557699718,98893017971,2681524,70647.2,souscription,CENTRALE CUN,2014-12-08,108.688,650
Dhouibi,Souha,31223394397557699718,98893017971,2681524,69231.5,rachat,CENTRALE CUN,2014-10-05,106.51,650
Dridi,Moez,16389143837755798400,17184887733,63672141,54836.435,souscription,GABES,2019-09-03,108.587,505
Dridi,Moez,16389143837755798400,17184887733,63672141,19147.093,souscription,GABES,2019-09-28,106.967,179
Dridi,Moez,16389143837755798400,17184887733,63672141,61576.932,rachat,GABES,2019-08-06,103.317,596
Dridi,Moez,16389143837755798400,17184887733,63672141,1209.648,souscription,GABES,2018-10-07,109.968,11
Driss,Mohamed,19131686590984458777,77287294248,91668988,0.0,rachat,KAIROUAN,2020-09-26,104.656,0
Driss,Mohamed,19131686590984458777,77287294248,91668988,105593.488,souscription,KAIROUAN,2022-04-09,106.876,988
Driss,Mohamed,19131686590984458777,77287294248,91668988,43940.07,souscription,KAIROUAN,2017-02-21,108.494,405
Driss,Mohamed,19131686590984458777,77287294248,91668988,77710.36,rachat,KAIROUAN,2017-05-16,105.014,740
Driss,Mohamed,19131686590984458777,77287294248,91668988,12471.6,rachat,KAIROUAN,2021-10-01,103.93,120
EBARI,RAMI,30035758819014338750,45241620772,38580315,42724.045,souscription,BOUMHEL,2016-08-31,106.015,403
EBARI,RAMI,30035758819014338750,45241620772,38580315,65411.2,souscription,BOUMHEL,2022-08-31,102.205,640
EBARI,RAMI,30035758819014338750,45241620772,38580315,96132.663,souscription,BOUMHEL,2014-10-12,107.893,891
EBARI,RAMI,30035758819014338750,45241620772,38580315,15181.32,rachat,BOUMHEL,2014-12-16,108.438,140
EBARI,RAMI,30035758819014338750,45241620772,38580315,101790.72,rachat,BOUMHEL,2018-08-11,106.032,960
El Abed,Nour,80460351949055373774,19712815365,29066381,0.0,rachat,SFAX II,2021-02-22,105.291,0
El Abed,Nour,80460351949055373774,19712815365,29066381,75832.925,souscription,SFAX II,2016-04-23,110.705,685
El Abed,Nour,80460351949055373774,19712815365,29066381,73756.005,rachat,SFAX II,2017-03-29,107.673,685
El Abed,Nour,80460351949055373774,19712815365,29066381,0.0,rachat,SFAX II,2024-02-08,100.665,0
El Abed,Nour,80460351949055373774,19712815365,29066381,36432.585,souscription,SFAX II,2019-03-18,102.627,355
El Hadidi,Habib,27207210211501523076,84244464684,8847678,30010.269,souscription,MEGRINE,2025-03-10,110.739,271
El Hadidi,Habib,27207210211501523076,84244464684,8847678,86740.0,souscription,MEGRINE,2024-05-16,108.425,800
El Hadidi,Habib,27207210211501523076,84244464684,8847678,15208.542,souscription,MEGRINE,2021-04-08,107.862,141
El Hadidi,Habib,27207210211501523076,84244464684,8847678,67619.456,souscription,MEGRINE,2025-08-25,103.552,653
El Hadidi,Habib,27207210211501523076,84244464684,8847678,2872.818,rachat,MEGRINE,2024-01-14,110.493,26
El Hadidi,Habib,49107200155231160605,26998706679,75282341,61492.805,souscription,BIZERTE,2017-02-22,101.641,605
El Hadidi,Habib,62038404774803217681,40710148811,81890348,0.0,rachat,KAIROUAN,2021-04-22,100.988,0
El Hadidi,Habib,81773001811566857510,35513301247,22740364,0.0,rachat,NABEUL,2021-04-24,105.391,0
El Hadidi,Habib,81773001811566857510,35513301247,22740364,0.0,rachat,NABEUL,2019-07-12,102.8,0
El Hadidi,Habib,94412986021087410610,27633060993,32644155,29664.6,souscription,SFAX,2014-12-29,105.945,280
El Hadidi,Habib,94412986021087410610,27633060993,32644155,12080.76,rachat,SFAX,2015-08-21,100.673,120
El Hadidi,Habib,94412986021087410610,27633060993,32644155,49217.232,souscription,SFAX,2024-08-07,108.408,454
El Hadidi,Habib,95618990022063919458,70471179867,64754029,0.0,rachat,CENTRALE CUN,2024-05-01,108.566,0
El Hadidi,Habib,95618990022063919458,70471179867,64754029,0.0,rachat,CENTRALE CUN,2015-11-21,109.286,0
El Khadri,Ahlem,84885096586361551377,9645735261,59958960,28719.624,souscription,KRAM,2024-04-08,103.308,278
El Khadri,Ahlem,84885096586361551377,9645735261,59958960,30118.798,rachat,KRAM,2016-11-23,108.341,278
El Khadri,Ahlem,84885096586361551377,9645735261,59958960,0.0,rachat,KRAM,2018-10-24,110.634,0
El Khadri,Ahlem,84885096586361551377,9645735261,59958960,0.0,rachat,KRAM,2021-01-15,103.998,0
El Khattabi,Mohamed,33097076874792963486,81218312395,68592239,0.0,rachat,BARDO,2014-05-30,107.313,0
El Khattabi,Mohamed,33097076874792963486,81218312395,68592239,43333.784,souscription,BARDO,2019-05-16,107.528,403
El Khattabi,Mohamed,33097076874792963486,81218312395,68592239,44167.994,rachat,BARDO,2014-03-26,109.598,403
El Khattabi,Mohamed,33097076874792963486,81218312395,68592239,69679.071,souscription,BARDO,2017-11-14,100.547,693
El-Nasser,Chaima,80471362479238603385,53242988553,57346533,0.0,rachat,NABEUL,2024-08-10,103.255,0
El-Nasser,Chaima,80471362479238603385,53242988553,57346533,78869.076,souscription,NABEUL,2015-06-01,101.244,779
El-Nasser,Chaima,80471362479238603385,53242988553,57346533,82166.583,rachat,NABEUL,2020-01-19,105.477,779
El-Nasser,Chaima,80471362479238603385,53242988553,57346533,0.0,rachat,NABEUL,2024-07-08,101.858,0
El-Nasser,Chaima,80471362479238603385,53242988553,57346533,70963.438,souscription,NABEUL,2020-05-24,105.287,674
ElArif,Molka,12628528092017611854,71708874424,34768403,0.0,rachat,LAC II,2021-05-24,104.628,0
ElArif,Molka,12628528092017611854,71708874424,34768403,46338.15,souscription,LAC II,2020-11-09,108.775,426
ElArif,Molka,12628528092017611854,71708874424,34768403,91673.5,souscription,LAC II,2017-09-02,110.45,830
ElArif,Molka,12628528092017611854,71708874424,34768403,85436.26,souscription,LAC II,2021-11-06,101.108,845
ElArif,Molka,12628528092017611854,71708874424,34768403,23972.895,souscription,LAC II,2022-12-21,100.305,239
ElArif,Molka,65151112138507692043,54301692477,45146859,69524.564,souscription,NABEUL,2017-06-12,105.022,662
ElArif,Molka,65151112138507692043,54301692477,45146859,15445.936,rachat,NABEUL,2024-09-24,101.618,152
ElArif,Molka,65151112138507692043,54301692477,45146859,70897.526,souscription,NABEUL,2016-09-15,107.747,658
ElArif,Molka,65151112138507692043,54301692477,45146859,58639.096,souscription,NABEUL,2021-05-06,105.466,556
ElArif,Molka,65151112138507692043,54301692477,45146859,36482.152,rachat,NABEUL,2018-02-25,109.886,332
ElArif,Molka,79695082466239671867,74995705543,62529332,106836.0,souscription,BIZERTE,2015-03-24,106.836,1000
ElArif,Molka,79695082466239671867,74995705543,62529332,47298.695,souscription,BIZERTE,2023-01-02,108.235,437
ElArif,Molka,79695082466239671867,74995705543,62529332,50933.992,rachat,BIZERTE,2023-06-18,107.911,472
ElArif,Molka,79695082466239671867,74995705543,62529332,80841.352,rachat,BIZERTE,2022-03-15,104.177,776
ElMajar,Zaineb,14772625526279303635,596990834,85424435,0.0,rachat,GABES,2016-04-23,100.975,0
ElMajar,Zaineb,14772625526279303635,596990834,85424435,0.0,rachat,GABES,2023-09-25,101.745,0
ElMajar,Zaineb,14772625526279303635,596990834,85424435,27571.44,souscription,GABES,2019-12-27,106.044,260
ElMajar,Zaineb,14772625526279303635,596990834,85424435,26793.78,rachat,GABES,2023-07-01,103.053,260
