id_appel,client_id,agent_id,date_appel,duree,motif,résolution,client_question,agent_response,client_responses
2019021119471991,8448470.0,211752.0,2023-11-01 00:00:00,576.0,Autre question bancaire,Résolu,bonjour je veux savoir combien d'action je possede en ce moment,"Bonjour, comment puis-je vous aider aujourd’hui?","Samuel Mitchell, 88248853255369137143"
2019021119470966,4187144.0,176622.0,2023-03-29 00:00:00,182.0,Autre question bancaire,Résolu,"Bonjour, je suis en train de créer mon compte, mais j'ai un problème. Je ne peux pas trouver le numéro de compte pour créer un compte. Je ne suis pas sûr de savoir où le trouver. Je voudrais juste sav","Bonjour, comment puis-je vous aider aujourd’hui?","James Butler, 34131223033771636144"
2019021119474325,5885432.0,366904.0,2023-06-09 00:00:00,35.0,Autre question bancaire,Résolu,"Bonsoir, j'aurais besoin d'un motif pour la facture 5422029","Bonjour, comment puis-je vous aider aujourd’hui?","Donna Smith, 67806698327955061826"
2019021119474740,5482614.0,317684.0,2023-11-22 00:00:00,127.0,Autre question bancaire,Résolu,hola amigo estoy llamando para hacer una pregunta,"Bonjour, comment puis-je vous aider aujourd’hui?","Whitney Kelly, 18549762594161652919"
2019021119477235,5551158.0,603673.0,2023-04-08 00:00:00,245.0,Autre question bancaire,Résolu,"Bonjour, je voudrais savoir si je peux retirer 300 euros d'une de mes comptes à l'ATM.","Bonjour, comment puis-je vous aider aujourd’hui?","Jessica Goodwin, 73837654152"
2019021119471132,6307722.0,552111.0,2023-03-12 00:00:00,562.0,Autre question bancaire,Non Résolu,"Bonjour, je voulais savoir ce que je peux faire si j'ai perdu mon compte. Merci.","Bonjour, comment puis-je vous aider aujourd’hui?","Pamela Franco, 17189843341066966247"
2019021119472029,5784559.0,532551.0,2023-12-02 00:00:00,206.0,Autre question bancaire,Non Résolu,bonjour salut bonjour ça va où est le 24 heures d'avance,"Bonjour, comment puis-je vous aider aujourd’hui?","Monica Rice, 54814591445538927660"
2019021119473741,2456918.0,124696.0,2023-02-18 00:00:00,6.0,Autre question bancaire,Non Résolu,bonjour est ce que je peux retirer mon argent de mon compte,"Bonjour, comment puis-je vous aider aujourd’hui?","Douglas Molina, 17822127548665204715"
2019021119474247,3779968.0,608830.0,2023-10-04 00:00:00,8.0,Autre question bancaire,Non Résolu,bonjour je m\'adresse,"Bonjour, comment puis-je vous aider aujourd’hui?","Vicki Clark, 13657571265872243486"
2019021119475597,9159100.0,869996.0,2023-12-15 00:00:00,112.0,Autre question bancaire,Non Résolu,bonjour je me demande pourquoi je ne peux pas payer ma facture par carte bancaire je viens de faire un versement et le montant ne se retrouve pas,"Bonjour, comment puis-je vous aider aujourd’hui?","Courtney Ruiz, 20631204042528814960"
2019021119474012,9171082.0,179074.0,2023-02-08 00:00:00,385.0,Autre question bancaire,Résolu,"Y'a pas de frais du tout , pour savoir le montant de mes dernières factures","Bonjour, comment puis-je vous aider aujourd’hui?","Mitchell Keller, 49104565289359320590"
6169278,19189278.0,542530.0,2022-10-25 14:03:32,379.0,Autre question bancaire,Résolu,Où est le code postal?,"Bonjour, comment puis-je vous aider aujourd’hui?","Mahdi, Yassine, 42106002658"
2019021119476420,3757261.0,230796.0,2023-12-13 00:00:00,433.0,Autre question bancaire,Résolu,"bonjour , est ce que je peux avoir un nouveau carte bancaire ?","Bonjour, comment puis-je vous aider aujourd’hui?","Dr. Sarah Johnson, 46444810890"
10000000,73440517.0,231709.0,2018-10-16 11:09:25,272.0,Autre question bancaire,Non Résolu,"Bonjour lafarge, je voudrais savoir si il y a un nouveau produit pour la pose des planchers en béton","Bonjour, comment puis-je vous aider aujourd’hui?","Essaadia Yassin, 10123456789"
42238002,37908026.0,981002.0,2023-04-21 09:07:46,124.0,Autre question bancaire,Résolu,bonjour je m\'adresse,"Bonjour, comment puis-je vous aider aujourd’hui?","Mohamed Mahmoud, 2545721797, 00000000000000000000000000000000000000000000"
2019021119476015,8783427.0,891080.0,2023-03-17 00:00:00,557.0,Autre question bancaire,Résolu,"bonjour , je voudrai connaitre le montant de mon compte libere","Bonjour, comment puis-je vous aider aujourd’hui?","Eric Burns, 18406809248501008545"
2019021119470747,9624589.0,487980.0,2023-10-19 00:00:00,415.0,Autre question bancaire,Non Résolu,"Bonjour, je demande un résumé de ma facture","Bonjour, comment puis-je vous aider aujourd’hui?","Joseph Ramos, 61136014991997682816"
2019021119472706,3962829.0,895242.0,2023-05-26 00:00:00,17.0,Autre question bancaire,Résolu,"Hello, I would like to know if I can open an account with you.","Bonjour, comment puis-je vous aider aujourd’hui?","Amanda Shaw, 54826481327065605457"
5786539,50002567.0,544501.0,2022-03-30 20:10:38,297.0,Autre question bancaire,Résolu,"bonjour, je voudrais savoir pourquoi je ne peux pas me connecter à mon compte, je suis sûr que je me suis bien inscrit","Bonjour, comment puis-je vous aider aujourd’hui?","Nom, Prenom, 1111222222222"
2019021119472813,1010316.0,146905.0,2023-08-07 00:00:00,248.0,Autre question bancaire,Résolu,"Salut, ça va? Je vais être en retard pour mon appel jeudi à 15:00. Merci d'avance.","Bonjour, comment puis-je vous aider aujourd’hui?","David Carroll, 88121293047297360551"
2019021119474441,4319889.0,456705.0,2023-06-16 00:00:00,5.0,Autre question bancaire,Résolu,bonjoure monsieur je voudrais savoir si je peux changer mon adresse,"Bonjour, comment puis-je vous aider aujourd’hui?","Marcus Owen, 53980456065536044844"
2019021119472599,8876501.0,662805.0,2023-01-07 00:00:00,88.0,Autre question bancaire,Non Résolu,"bonjour, je souhaite savoir si je peux avoir ma carte de bitcoins","Bonjour, comment puis-je vous aider aujourd’hui?","Rhonda Holt, 67213399758664501664"
2019021119473914,3599004.0,377657.0,2023-06-16 00:00:00,58.0,Autre question bancaire,Non Résolu,hei agent pai sl i'm blocked how can unblock me,"Bonjour, comment puis-je vous aider aujourd’hui?","Ruben Beltran, 46158896662988881709"
29926864,14265903.0,135063.0,2020-02-03 12:14:59,390.0,Autre question bancaire,Non Résolu,"Bonsoir ça va?  Je suis un employé de la banque. J'ai une question pour vous, je voudrais savoir comment je peux me connecter à mon compte ?","Bonjour, comment puis-je vous aider aujourd’hui?","Habib, Chaima, 3548100914720"
2019021119475015,5473603.0,769172.0,2023-07-12 00:00:00,268.0,Autre question bancaire,Résolu,"bonjour , est ce que je peux avoir mon compte banque","Bonjour, comment puis-je vous aider aujourd’hui?","Hunter Jones, 85135228037104922938"
22319456,70134951.0,500358.0,2020-04-10 12:58:37,201.0,Autre question bancaire,Non Résolu,"Bonjour, je voudrais le numéro de mon compte","Bonjour, comment puis-je vous aider aujourd’hui?","Nous régions, Zahra, 12345678901234567890"
2019021119475998,4808029.0,648663.0,2023-05-21 00:00:00,334.0,Autre question bancaire,Non Résolu,salut je veut avoir sa facture bancaire vn,"Bonjour, comment puis-je vous aider aujourd’hui?","Anthony Mason, 94204455173485966046"
2019021119475350,2554004.0,236500.0,2023-09-30 00:00:00,385.0,Autre question bancaire,Non Résolu,bonjour je veux des informations sur mon compte,"Bonjour, comment puis-je vous aider aujourd’hui?","Stephanie Reed, 13633965162304106910"
10000176,61190708.0,212873.0,2021-03-16 10:27:37,324.0,Autre question bancaire,Résolu,"bonjour, je veux savoir quand est la date de la prochaine operation sur mon compte merci","Bonjour, comment puis-je vous aider aujourd’hui?","Natacha, Cindy, 65232100123456789012"
30200629,13370071.0,265627.0,2021-11-22 18:47:01,309.0,Autre question bancaire,Non Résolu,"Bonjour. Ça va?  J'ai une question, et je ne sais pas où elle est.  Merci","Bonjour, comment puis-je vous aider aujourd’hui?","Fouad, Aziz, 2148356333"
2019021119472359,2217465.0,446899.0,2023-03-10 00:00:00,292.0,Autre question bancaire,Non Résolu,"Bonjour, je voulais savoir ce que je peux faire si j'ai perdu mon compte. Merci.","Bonjour, comment puis-je vous aider aujourd’hui?","Garrett Johnson, 37740388612346250147"
2019021119472557,8581141.0,136155.0,2023-12-24 00:00:00,446.0,Autre question bancaire,Non Résolu,oui,"Bonjour, comment puis-je vous aider aujourd’hui?","Matthew Walker, 90666586443330334755"
2019021119472356,3573956.0,446023.0,2023-09-28 00:00:00,410.0,Autre question bancaire,Résolu,"Bonjour, je voudrais savoir si j'ai reçu un nouveau chèque de mon compte","Bonjour, comment puis-je vous aider aujourd’hui?","Vicki Vargas, 54722510398245113779"
1101764,20402150.0,105102.0,2019-01-28 14:57:27,106.0,Autre question bancaire,Non Résolu,oui,"Bonjour, comment puis-je vous aider aujourd’hui?","Nom, Prenom, 24600000000000050"
28403331,25663859.0,105434.0,2021-04-02 09:24:40,251.0,Autre question bancaire,Résolu,bonjour madam merci pour le service,"Bonjour, comment puis-je vous aider aujourd’hui?","Achraf, Adil, 2011011001050005110"
2019021119476524,9074345.0,583486.0,2023-10-12 00:00:00,538.0,Autre question bancaire,Non Résolu,"Bonjour, je souhaiterais savoir si vous avez des nouvelles de mon problème.","Bonjour, comment puis-je vous aider aujourd’hui?","Katie Martin, 22632441276"
78453725,94508061.0,414994.0,2019-10-29 09:41:55,203.0,Autre question bancaire,Non Résolu,bonjour,"Bonjour, comment puis-je vous aider aujourd’hui?","Chahid, Mohamed, 2740450436806"
45012324,16204116.0,217010.0,2020-01-18 12:55:04,117.0,Autre question bancaire,Non Résolu,bonjour je vous demande si je peux deposez une demande de credit pour de la realisation de ma maison par ce banc,"Bonjour, comment puis-je vous aider aujourd’hui?","Nom, Prenom, 33500000000000000000000000000000000000000000"
22388139,12108184.0,262648.0,2020-10-22 12:49:32,275.0,Autre question bancaire,Résolu,bonjour c est monsieur smith je veux consulter mon compte d actif merci,"Bonjour, comment puis-je vous aider aujourd’hui?","Brahim, Lotfi, 368713250482"
2019021119472902,5531476.0,659096.0,2023-06-03 00:00:00,322.0,Autre question bancaire,Non Résolu,"Bonjour, j'aimerais savoir si vous savez pourquoi j'ai un B14116116 sur ma facture","Bonjour, comment puis-je vous aider aujourd’hui?","Lisa Carson, 32411643919218419363"
2019021119472025,1925832.0,310911.0,2023-11-02 00:00:00,44.0,Autre question bancaire,Non Résolu,"Bonjour, je souhaiterais savoir si mon compte est bloqué","Bonjour, comment puis-je vous aider aujourd’hui?","Sonya Clark, 41245483942606289429"
2019021119470843,5368659.0,163104.0,2023-11-03 00:00:00,148.0,Autre question bancaire,Résolu,"bonjour, est ce que je peux avoir un rapide recap de mon dernier réglement de compte?","Bonjour, comment puis-je vous aider aujourd’hui?","Matthew Walker, 37369960041686379726"
2019021119476532,1685861.0,471576.0,2023-02-14 00:00:00,81.0,Autre question bancaire,Résolu,Quel est le n° de compte de ma caisse de retraite,"Bonjour, comment puis-je vous aider aujourd’hui?","Jermaine Hubbard, 18330605149"
10000176,61190708.0,212873.0,2021-03-16 10:27:37,324.0,Autre question bancaire,Résolu,"bonjour, je veux savoir quand est la date de la prochaine operation sur mon compte merci","Bonjour, comment puis-je vous aider aujourd’hui?","Natacha, Cindy, 65232100123456789012"
2019021119474456,8393621.0,303569.0,2023-10-01 00:00:00,556.0,Autre question bancaire,Non Résolu,hei agent pai sl i'm blocked how can unblock me,"Bonjour, comment puis-je vous aider aujourd’hui?","Danielle Martinez, 16121309699177490098"
2019021119474343,8778154.0,875427.0,2023-07-01 00:00:00,271.0,Autre question bancaire,Non Résolu,bonjour je voudrais savoir si je peux avoir le compteur des dernières operations merci,"Bonjour, comment puis-je vous aider aujourd’hui?","Tara Owens, 09181987899463392661"
1176554,40324636.0,121740.0,2020-05-08 16:22:19,146.0,Autre question bancaire,Résolu,"bonjour, est ce que je peux avoir un rapide recap de mon dernier réglement de compte?","Bonjour, comment puis-je vous aider aujourd’hui?","Mounir, Mohamed, 004050015275"
25302494,35241859.0,301016.0,2020-09-06 11:33:11,410.0,Autre question bancaire,Non Résolu,Je voudrais savoir si je peux modifier mon mot de passe,"Bonjour, comment puis-je vous aider aujourd’hui?","Nourredine ZERAOUI, Aymen, 280053101011"
2019021119471885,6737234.0,927109.0,2023-07-26 00:00:00,63.0,Autre question bancaire,Résolu,"Bonjour, j'aimerais savoir quel est le montant de mon compte","Bonjour, comment puis-je vous aider aujourd’hui?","Jared Greene, 86294961881621039358"
2019021119473236,1448399.0,677542.0,2023-07-29 00:00:00,144.0,Autre question bancaire,Résolu,"bonjour , je voulais savoir sur le compte de l'affectation des points de réduction","Bonjour, comment puis-je vous aider aujourd’hui?","Taylor Hamilton, 36992230378931803135"
2019021119472248,7028137.0,126939.0,2023-02-05 00:00:00,496.0,Autre question bancaire,Non Résolu,bonjour je vais mettre une rechute de 980 euros qui a été payé en 2021,"Bonjour, comment puis-je vous aider aujourd’hui?","Kimberly Davidson, 62860849347356735989"
6256093,10021167.0,116587.0,2021-04-05 12:13:35,503.0,Autre question bancaire,Résolu,bonjour je veux savoir si à 20h le 06/04 à 14h30 j'ai eu un débit de 220 euros,"Bonjour, comment puis-je vous aider aujourd’hui?","Mohamed, Wassim, 0137000022005"
2019021119476485,5456282.0,274627.0,2023-03-23 00:00:00,262.0,Autre question bancaire,Résolu,"Bonjour, je suis un client de la banque, je suis passé à 30 jours. Je voudrais savoir si je peux retarder le paiement de 5 jours. Merci.","Bonjour, comment puis-je vous aider aujourd’hui?","Sharon Ramirez, 72080579302"
6080906,70070147.0,368593.0,2022-05-26 16:56:04,180.0,Autre question bancaire,Résolu,Bonjour,"Bonjour, comment puis-je vous aider aujourd’hui?","Jean, Jacques, 250000373440220377"
2019021119471027,8130728.0,269822.0,2023-05-27 00:00:00,18.0,Autre question bancaire,Non Résolu,bonjour quelle est mon credit card,"Bonjour, comment puis-je vous aider aujourd’hui?","Angelica Lloyd, 41915254563417495092"
14024110,10001540.0,302761.0,2019-11-19 16:23:17,128.0,Autre question bancaire,Non Résolu,Bonjour je voudrais savoir si vous pouvez m'envoyer mes informations de compte par email,"Bonjour, comment puis-je vous aider aujourd’hui?","Said, Julien, 669151001049"
2019021119472642,5306903.0,324428.0,2023-06-22 00:00:00,424.0,Autre question bancaire,Résolu,"bonjour, je voudrais savoir si je peux faire un retrait en espèces à domicile ?","Bonjour, comment puis-je vous aider aujourd’hui?","Tyler Murphy, 18286870931390990207"
2019021119471667,3584216.0,594326.0,2023-08-25 00:00:00,210.0,Autre question bancaire,Résolu,bonjour j\`ai un compte l\`age de 31 ans et j\`ai 900 euros pour le repas ce soir et je voudrais savoir si je peux avoir plus 200 euros pour le repas,"Bonjour, comment puis-je vous aider aujourd’hui?","Robert Hawkins, 82396865705259699810"
2019021119471481,8273490.0,799325.0,2023-07-29 00:00:00,190.0,Autre question bancaire,Non Résolu,Est ce que je dois verser 500,"Bonjour, comment puis-je vous aider aujourd’hui?","Curtis Ward, 04270322004998522285"
2019021119477039,9469928.0,136379.0,2023-11-18 00:00:00,520.0,Autre question bancaire,Non Résolu,salut,"Bonjour, comment puis-je vous aider aujourd’hui?","Christopher Davis, 60910052461"
2019021119474899,2249898.0,416237.0,2023-04-05 00:00:00,347.0,Autre question bancaire,Résolu,bonjour je vous demande si je peux deposez une demande de credit pour de la realisation de ma maison par ce banc,"Bonjour, comment puis-je vous aider aujourd’hui?","Zachary Rios, 50858178188099920609"
2019021119473867,3972839.0,429695.0,2023-03-05 00:00:00,397.0,Autre question bancaire,Résolu,"Bonjour , je voudrais savoir si la banque offre des services pour l'investissement en bourse ?","Bonjour, comment puis-je vous aider aujourd’hui?","Jean Rhodes, 51672077009428714564"
4887805,80912272.0,0.0,2021-04-23 14:49:56,217.0,Autre question bancaire,Résolu,"Bonjour, je voudrais savoir si je peux retirer de l'argent en espèce","Bonjour, comment puis-je vous aider aujourd’hui?","Ahmed, Abdel, 20000000000000001630"
2019021119473369,5311596.0,640334.0,2023-07-12 00:00:00,104.0,Autre question bancaire,Résolu,"Bonjour, je voudrais savoir si je peux retirer de l'argent en espèce","Bonjour, comment puis-je vous aider aujourd’hui?","Lisa Gray, 21948433083852996874"
2019021119471916,6821338.0,662845.0,2023-08-23 00:00:00,506.0,Autre question bancaire,Résolu,la date de validité de ma carte,"Bonjour, comment puis-je vous aider aujourd’hui?","William Ortega, 59275850415477643455"
